"country"|"iso2c"|"iso3c"|"year"|"status"|"lastupdated"|"gdp_per_cap"|"life_exp"|"pop"|"internet"|"region"|"capital"|"longitude"|"latitude"|"income"|"lending"
"Kyrgyz Republic"|"KG"|"KGZ"|2019|""|"2026-01-28"|1421.99927504102|71.6|6590211|64.1|"Europe & Central Asia"|"Bishkek"|"74.6057"|"42.8851"|"Lower middle income"|"IDA"
"Kyrgyz Republic"|"KG"|"KGZ"|2016|""|"2026-01-28"|1103.27489428412|70.9512195121951|6175338|40.5|"Europe & Central Asia"|"Bishkek"|"74.6057"|"42.8851"|"Lower middle income"|"IDA"
"Kyrgyz Republic"|"KG"|"KGZ"|2017|""|"2026-01-28"|1221.39046807082|71.2|6306696|50.8|"Europe & Central Asia"|"Bishkek"|"74.6057"|"42.8851"|"Lower middle income"|"IDA"
"Kyrgyz Republic"|"KG"|"KGZ"|2018|""|"2026-01-28"|1283.5203037417|71.4|6444079|62.8|"Europe & Central Asia"|"Bishkek"|"74.6057"|"42.8851"|"Lower middle income"|"IDA"
"Kyrgyz Republic"|"KG"|"KGZ"|2015|""|"2026-01-28"|1105.65193844261|70.6512195121951|6040036|30.247|"Europe & Central Asia"|"Bishkek"|"74.6057"|"42.8851"|"Lower middle income"|"IDA"
"Lao PDR"|"LA"|"LAO"|2020|""|"2026-01-28"|2583.77730696131|68.339|7346533|54|"East Asia & Pacific"|"Vientiane"|"102.177"|"18.5826"|"Lower middle income"|"IDA"
"Lao PDR"|"LA"|"LAO"|2019|""|"2026-01-28"|2589.32081035237|67.911|7237636|47.0323|"East Asia & Pacific"|"Vientiane"|"102.177"|"18.5826"|"Lower middle income"|"IDA"
"Lao PDR"|"LA"|"LAO"|2017|""|"2026-01-28"|2432.43059478511|67.345|7018147|25.5104|"East Asia & Pacific"|"Vientiane"|"102.177"|"18.5826"|"Lower middle income"|"IDA"
"Lao PDR"|"LA"|"LAO"|2016|""|"2026-01-28"|2303.22156035363|67.014|6908802|21.87|"East Asia & Pacific"|"Vientiane"|"102.177"|"18.5826"|"Lower middle income"|"IDA"
"Lao PDR"|"LA"|"LAO"|2015|""|"2026-01-28"|2121.01339097363|66.688|6801645|18.2|"East Asia & Pacific"|"Vientiane"|"102.177"|"18.5826"|"Lower middle income"|"IDA"
"Lao PDR"|"LA"|"LAO"|2018|""|"2026-01-28"|2545.1075420815|67.594|7128045|36.3|"East Asia & Pacific"|"Vientiane"|"102.177"|"18.5826"|"Lower middle income"|"IDA"
"Latvia"|"LV"|"LVA"|2016|""|"2026-01-28"|13838.5266823272|74.580487804878|1959537|79.8421|"Europe & Central Asia"|"Riga"|"24.1048"|"56.9465"|"High income"|"Not classified"
"Latvia"|"LV"|"LVA"|2020|""|"2026-01-28"|17564.2321549354|75.1853658536585|1900449|88.898|"Europe & Central Asia"|"Riga"|"24.1048"|"56.9465"|"High income"|"Not classified"
"Latvia"|"LV"|"LVA"|2017|""|"2026-01-28"|15132.4958333982|74.6292682926829|1942248|80.1141|"Europe & Central Asia"|"Riga"|"24.1048"|"56.9465"|"High income"|"Not classified"
"Latvia"|"LV"|"LVA"|2015|""|"2026-01-28"|13321.9753140616|74.4804878048781|1977527|79.2006|"Europe & Central Asia"|"Riga"|"24.1048"|"56.9465"|"High income"|"Not classified"
"Latvia"|"LV"|"LVA"|2018|""|"2026-01-28"|17252.1710428626|74.7829268292683|1927174|83.5772|"Europe & Central Asia"|"Riga"|"24.1048"|"56.9465"|"High income"|"Not classified"
"Latvia"|"LV"|"LVA"|2019|""|"2026-01-28"|17294.9751600969|75.3878048780488|1913822|86.1355|"Europe & Central Asia"|"Riga"|"24.1048"|"56.9465"|"High income"|"Not classified"
"Lebanon"|"LB"|"LBN"|2017|""|"2026-01-28"|8608.21084982387|78.192|6160128|78.1808|"Middle East & North Africa"|"Beirut"|"35.5134"|"33.8872"|"Lower middle income"|"IBRD"
"Lebanon"|"LB"|"LBN"|2020|""|"2026-01-28"|5561.19166950397|76.299|5702398|82.0665|"Middle East & North Africa"|"Beirut"|"35.5134"|"33.8872"|"Lower middle income"|"IBRD"
"Lebanon"|"LB"|"LBN"|2019|""|"2026-01-28"|8905.88005497437|78.208|5794594|81.4812|"Middle East & North Africa"|"Beirut"|"35.5134"|"33.8872"|"Lower middle income"|"IBRD"
"Lebanon"|"LB"|"LBN"|2018|""|"2026-01-28"|9174.53666204759|78.263|5984119|80.9|"Middle East & North Africa"|"Beirut"|"35.5134"|"33.8872"|"Lower middle income"|"IBRD"
"Lebanon"|"LB"|"LBN"|2016|""|"2026-01-28"|8089.012088155|78.306|6323060|76.11|"Middle East & North Africa"|"Beirut"|"35.5134"|"33.8872"|"Lower middle income"|"IBRD"
"Lebanon"|"LB"|"LBN"|2015|""|"2026-01-28"|7714.1099998804|78.275|6472469|74|"Middle East & North Africa"|"Beirut"|"35.5134"|"33.8872"|"Lower middle income"|"IBRD"
"Lesotho"|"LS"|"LSO"|2015|""|"2026-01-28"|1121.19851342518|51.83|2104611|25|"Sub-Saharan Africa"|"Maseru"|"27.7167"|"-29.5208"|"Lower middle income"|"IDA"
"Lesotho"|"LS"|"LSO"|2018|""|"2026-01-28"|1170.65569702819|54.638|2183603|40.8|"Sub-Saharan Africa"|"Maseru"|"27.7167"|"-29.5208"|"Lower middle income"|"IDA"
"Lesotho"|"LS"|"LSO"|2020|""|"2026-01-28"|918.582574704447|55.133|2235727|43.6575|"Sub-Saharan Africa"|"Maseru"|"27.7167"|"-29.5208"|"Lower middle income"|"IDA"
"Lesotho"|"LS"|"LSO"|2019|""|"2026-01-28"|1082.05706777516|55.249|2209405|42.3017|"Sub-Saharan Africa"|"Maseru"|"27.7167"|"-29.5208"|"Lower middle income"|"IDA"
"Lesotho"|"LS"|"LSO"|2017|""|"2026-01-28"|1069.36673247542|53.874|2157110|39|"Sub-Saharan Africa"|"Maseru"|"27.7167"|"-29.5208"|"Lower middle income"|"IDA"
"Lesotho"|"LS"|"LSO"|2016|""|"2026-01-28"|992.491840678465|52.908|2130422|32.4539|"Sub-Saharan Africa"|"Maseru"|"27.7167"|"-29.5208"|"Lower middle income"|"IDA"
"Liberia"|"LR"|"LBR"|2020|""|"2026-01-28"|616.787867006715|61.267|5149463|19.4126|"Sub-Saharan Africa"|"Monrovia"|"-10.7957"|"6.30039"|"Low income"|"IDA"
"Liberia"|"LR"|"LBR"|2015|""|"2026-01-28"|692.590082351257|59.248|4659431|10|"Sub-Saharan Africa"|"Monrovia"|"-10.7957"|"6.30039"|"Low income"|"IDA"
"Liberia"|"LR"|"LBR"|2017|""|"2026-01-28"|699.269095727404|60.777|4848925|16.3|"Sub-Saharan Africa"|"Monrovia"|"-10.7957"|"6.30039"|"Low income"|"IDA"
"Liberia"|"LR"|"LBR"|2016|""|"2026-01-28"|714.613063145659|60.483|4755608|15.7|"Sub-Saharan Africa"|"Monrovia"|"-10.7957"|"6.30039"|"Low income"|"IDA"
"Liberia"|"LR"|"LBR"|2018|""|"2026-01-28"|692.203127129794|60.999|4944726|17.2777|"Sub-Saharan Africa"|"Monrovia"|"-10.7957"|"6.30039"|"Low income"|"IDA"
"Liberia"|"LR"|"LBR"|2019|""|"2026-01-28"|658.164180770507|61.232|5043721|18.3141|"Sub-Saharan Africa"|"Monrovia"|"-10.7957"|"6.30039"|"Low income"|"IDA"
"Libya"|"LY"|"LBY"|2015|""|"2026-01-28"|7458.48917756374|71.644|6531819|NA|"Middle East & North Africa"|"Tripoli"|"13.1072"|"32.8578"|"Upper middle income"|"IBRD"
"Libya"|"LY"|"LBY"|2020|""|"2026-01-28"|6650.33810585348|72.388|7045399|87.5754|"Middle East & North Africa"|"Tripoli"|"13.1072"|"32.8578"|"Upper middle income"|"IBRD"
"Libya"|"LY"|"LBY"|2016|""|"2026-01-28"|7525.80299308216|71.799|6632126|NA|"Middle East & North Africa"|"Tripoli"|"13.1072"|"32.8578"|"Upper middle income"|"IBRD"
"Libya"|"LY"|"LBY"|2018|""|"2026-01-28"|11196.5854810844|73.151|6849055|NA|"Middle East & North Africa"|"Tripoli"|"13.1072"|"32.8578"|"Upper middle income"|"IBRD"
"Libya"|"LY"|"LBY"|2019|""|"2026-01-28"|9963.19489084483|72.941|6951033|NA|"Middle East & North Africa"|"Tripoli"|"13.1072"|"32.8578"|"Upper middle income"|"IBRD"
"Libya"|"LY"|"LBY"|2017|""|"2026-01-28"|9965.83236729757|72.721|6738770|NA|"Middle East & North Africa"|"Tripoli"|"13.1072"|"32.8578"|"Upper middle income"|"IBRD"
"Liechtenstein"|"LI"|"LIE"|2015|""|"2026-01-28"|167187.15730982|82.6560975609756|37494|96.6412|"Europe & Central Asia"|"Vaduz"|"9.52148"|"47.1411"|"High income"|"Not classified"
"Liechtenstein"|"LI"|"LIE"|2018|""|"2026-01-28"|174988.775083446|83.0414634146342|38246|NA|"Europe & Central Asia"|"Vaduz"|"9.52148"|"47.1411"|"High income"|"Not classified"
"Liechtenstein"|"LI"|"LIE"|2019|""|"2026-01-28"|166907.839305016|84.1609756097561|38563|93.1461|"Europe & Central Asia"|"Vaduz"|"9.52148"|"47.1411"|"High income"|"Not classified"
"Liechtenstein"|"LI"|"LIE"|2016|""|"2026-01-28"|165375.491396259|82.2585365853659|37716|98.0939|"Europe & Central Asia"|"Vaduz"|"9.52148"|"47.1411"|"High income"|"Not classified"
"Liechtenstein"|"LI"|"LIE"|2020|""|"2026-01-28"|164671.093553454|81.6585365853659|38901|94.3499|"Europe & Central Asia"|"Vaduz"|"9.52148"|"47.1411"|"High income"|"Not classified"
"Liechtenstein"|"LI"|"LIE"|2017|""|"2026-01-28"|170547.092298954|83.7463414634147|37962|99.5466|"Europe & Central Asia"|"Vaduz"|"9.52148"|"47.1411"|"High income"|"Not classified"
"Lithuania"|"LT"|"LTU"|2018|""|"2026-01-28"|19247.2315367967|75.6804878048781|2819200|79.7226|"Europe & Central Asia"|"Vilnius"|"25.2799"|"54.6896"|"High income"|"Not classified"
"Lithuania"|"LT"|"LTU"|2016|""|"2026-01-28"|14934.2702840428|74.6707317073171|2877325|74.3766|"Europe & Central Asia"|"Vilnius"|"25.2799"|"54.6896"|"High income"|"Not classified"
"Lithuania"|"LT"|"LTU"|2020|""|"2026-01-28"|20428.6478157394|75.0292682926829|2810369|83.0555|"Europe & Central Asia"|"Vilnius"|"25.2799"|"54.6896"|"High income"|"Not classified"
"Lithuania"|"LT"|"LTU"|2015|""|"2026-01-28"|14269.8039878287|74.3219512195122|2911109|71.3781|"Europe & Central Asia"|"Vilnius"|"25.2799"|"54.6896"|"High income"|"Not classified"
"Lithuania"|"LT"|"LTU"|2017|""|"2026-01-28"|16800.1510246099|75.4804878048781|2842639|77.6153|"Europe & Central Asia"|"Vilnius"|"25.2799"|"54.6896"|"High income"|"Not classified"
"Lithuania"|"LT"|"LTU"|2019|""|"2026-01-28"|19608.7943945553|76.2829268292683|2811089|81.5819|"Europe & Central Asia"|"Vilnius"|"25.2799"|"54.6896"|"High income"|"Not classified"
"Luxembourg"|"LU"|"LUX"|2016|""|"2026-01-28"|106899.293549552|82.6853658536585|582014|98.1367|"Europe & Central Asia"|"Luxembourg"|"6.1296"|"49.61"|"High income"|"Not classified"
"Luxembourg"|"LU"|"LUX"|2019|""|"2026-01-28"|112696.649059674|82.6390243902439|620001|97.1206|"Europe & Central Asia"|"Luxembourg"|"6.1296"|"49.61"|"High income"|"Not classified"
"Luxembourg"|"LU"|"LUX"|2020|""|"2026-01-28"|116860.02817236|82.1439024390244|630419|98.4596|"Europe & Central Asia"|"Luxembourg"|"6.1296"|"49.61"|"High income"|"Not classified"
"Luxembourg"|"LU"|"LUX"|2018|""|"2026-01-28"|116926.759593905|82.2951219512195|607950|97.0613|"Europe & Central Asia"|"Luxembourg"|"6.1296"|"49.61"|"High income"|"Not classified"
"Luxembourg"|"LU"|"LUX"|2017|""|"2026-01-28"|110193.213797228|82.0951219512195|596336|97.363|"Europe & Central Asia"|"Luxembourg"|"6.1296"|"49.61"|"High income"|"Not classified"
"Luxembourg"|"LU"|"LUX"|2015|""|"2026-01-28"|105462.012584423|82.2926829268293|569604|96.3767|"Europe & Central Asia"|"Luxembourg"|"6.1296"|"49.61"|"High income"|"Not classified"
"Macao SAR, China"|"MO"|"MAC"|2020|""|"2026-01-28"|36883.6652578543|84.1292682926829|685400|87.4623|"East Asia & Pacific"|""|"113.55"|"22.1667"|"High income"|"Not classified"
"Macao SAR, China"|"MO"|"MAC"|2018|""|"2026-01-28"|83588.2875009014|83.6780487804878|658900|83.7941|"East Asia & Pacific"|""|"113.55"|"22.1667"|"High income"|"Not classified"
"Macao SAR, China"|"MO"|"MAC"|2019|""|"2026-01-28"|81882.6964523869|83.9292682926829|672000|86.4679|"East Asia & Pacific"|""|"113.55"|"22.1667"|"High income"|"Not classified"
"Macao SAR, China"|"MO"|"MAC"|2017|""|"2026-01-28"|77570.9876166977|83.5268292682927|648400|83.1741|"East Asia & Pacific"|""|"113.55"|"22.1667"|"High income"|"Not classified"
"Macao SAR, China"|"MO"|"MAC"|2016|""|"2026-01-28"|68911.6755919628|83.2756097560976|652500|81.643|"East Asia & Pacific"|""|"113.55"|"22.1667"|"High income"|"Not classified"
"Macao SAR, China"|"MO"|"MAC"|2015|""|"2026-01-28"|69902.9605741233|83.2243902439024|642900|77.6001|"East Asia & Pacific"|""|"113.55"|"22.1667"|"High income"|"Not classified"
"Madagascar"|"MG"|"MDG"|2017|""|"2026-01-28"|491.866848718929|63.433|26788375|6.4|"Sub-Saharan Africa"|"Antananarivo"|"45.7167"|"-20.4667"|"Low income"|"IDA"
"Madagascar"|"MG"|"MDG"|2016|""|"2026-01-28"|453.970714522463|63.431|26099952|4.71366|"Sub-Saharan Africa"|"Antananarivo"|"45.7167"|"-20.4667"|"Low income"|"IDA"
"Madagascar"|"MG"|"MDG"|2015|""|"2026-01-28"|445.320069480568|63.362|25426702|4.17397|"Sub-Saharan Africa"|"Antananarivo"|"45.7167"|"-20.4667"|"Low income"|"IDA"
"Madagascar"|"MG"|"MDG"|2020|""|"2026-01-28"|450.771615201509|62.706|28953556|11.3547|"Sub-Saharan Africa"|"Antananarivo"|"45.7167"|"-20.4667"|"Low income"|"IDA"
"Madagascar"|"MG"|"MDG"|2018|""|"2026-01-28"|500.45718552916|63.491|27494926|7.7478|"Sub-Saharan Africa"|"Antananarivo"|"45.7167"|"-20.4667"|"Low income"|"IDA"
"Madagascar"|"MG"|"MDG"|2019|""|"2026-01-28"|499.818837622534|63.504|28219554|9.37944|"Sub-Saharan Africa"|"Antananarivo"|"45.7167"|"-20.4667"|"Low income"|"IDA"
"Malawi"|"MW"|"MWI"|2017|""|"2026-01-28"|495.769683367165|63.914|18039715|7|"Sub-Saharan Africa"|"Lilongwe"|"33.7703"|"-13.9899"|"Low income"|"IDA"
"Malawi"|"MW"|"MWI"|2020|""|"2026-01-28"|602.507478176106|65.216|19533888|13.8995|"Sub-Saharan Africa"|"Lilongwe"|"33.7703"|"-13.9899"|"Low income"|"IDA"
"Malawi"|"MW"|"MWI"|2015|""|"2026-01-28"|539.605363240686|62.324|17085587|6|"Sub-Saharan Africa"|"Lilongwe"|"33.7703"|"-13.9899"|"Low income"|"IDA"
"Malawi"|"MW"|"MWI"|2016|""|"2026-01-28"|450.506105510719|63.163|17557739|6.3|"Sub-Saharan Africa"|"Lilongwe"|"33.7703"|"-13.9899"|"Low income"|"IDA"
"Malawi"|"MW"|"MWI"|2018|""|"2026-01-28"|533.202567189331|64.464|18528081|8.79829|"Sub-Saharan Africa"|"Lilongwe"|"33.7703"|"-13.9899"|"Low income"|"IDA"
"Malawi"|"MW"|"MWI"|2019|""|"2026-01-28"|580.889139762475|64.995|19025752|11.0586|"Sub-Saharan Africa"|"Lilongwe"|"33.7703"|"-13.9899"|"Low income"|"IDA"
"Malaysia"|"MY"|"MYS"|2015|""|"2026-01-28"|9648.6797937523|75.288|31232798|71.0641|"East Asia & Pacific"|"Kuala Lumpur"|"101.684"|"3.12433"|"Upper middle income"|"IBRD"
"Malaysia"|"MY"|"MYS"|2017|""|"2026-01-28"|9862.54806612235|75.542|32355644|80.1405|"East Asia & Pacific"|"Kuala Lumpur"|"101.684"|"3.12433"|"Upper middle income"|"IBRD"
"Malaysia"|"MY"|"MYS"|2019|""|"2026-01-28"|10920.191763972|75.9|33440596|84.1871|"East Asia & Pacific"|"Kuala Lumpur"|"101.684"|"3.12433"|"Upper middle income"|"IBRD"
"Malaysia"|"MY"|"MYS"|2016|""|"2026-01-28"|9476.53409809923|75.371|31789685|78.7883|"East Asia & Pacific"|"Kuala Lumpur"|"101.684"|"3.12433"|"Upper middle income"|"IBRD"
"Malaysia"|"MY"|"MYS"|2020|""|"2026-01-28"|9957.52626697613|76.057|33889558|89.555|"East Asia & Pacific"|"Kuala Lumpur"|"101.684"|"3.12433"|"Upper middle income"|"IBRD"
"Malaysia"|"MY"|"MYS"|2018|""|"2026-01-28"|10901.8019954421|75.734|32910967|81.201|"East Asia & Pacific"|"Kuala Lumpur"|"101.684"|"3.12433"|"Upper middle income"|"IBRD"
"Maldives"|"MV"|"MDV"|2017|""|"2026-01-28"|10509.628805812|79.228|458287|65|"South Asia"|"Male"|"73.5109"|"4.1742"|"Upper middle income"|"IDA"
"Maldives"|"MV"|"MDV"|2016|""|"2026-01-28"|9947.80744731739|78.913|443308|59.5|"South Asia"|"Male"|"73.5109"|"4.1742"|"Upper middle income"|"IDA"
"Maldives"|"MV"|"MDV"|2015|""|"2026-01-28"|9644.90655028145|78.607|428154|54.462|"South Asia"|"Male"|"73.5109"|"4.1742"|"Upper middle income"|"IDA"
"Maldives"|"MV"|"MDV"|2020|""|"2026-01-28"|7393.8886543933|78.713|502118|79.0978|"South Asia"|"Male"|"73.5109"|"4.1742"|"Upper middle income"|"IDA"
"Maldives"|"MV"|"MDV"|2019|""|"2026-01-28"|11740.2724029785|79.707|487731|77.4697|"South Asia"|"Male"|"73.5109"|"4.1742"|"Upper middle income"|"IDA"
"Maldives"|"MV"|"MDV"|2018|""|"2026-01-28"|11423.2838427029|79.433|473099|70.9|"South Asia"|"Male"|"73.5109"|"4.1742"|"Upper middle income"|"IDA"
"Mali"|"ML"|"MLI"|2016|""|"2026-01-28"|872.468587171653|58.286|19191289|14|"Sub-Saharan Africa"|"Bamako"|"-7.50034"|"13.5667"|"Low income"|"IDA"
"Mali"|"ML"|"MLI"|2018|""|"2026-01-28"|996.379292136901|58.873|20442030|21.4|"Sub-Saharan Africa"|"Bamako"|"-7.50034"|"13.5667"|"Low income"|"IDA"
"Mali"|"ML"|"MLI"|2020|""|"2026-01-28"|953.242943290974|58.858|21713836|29.113|"Sub-Saharan Africa"|"Bamako"|"-7.50034"|"13.5667"|"Low income"|"IDA"
"Mali"|"ML"|"MLI"|2015|""|"2026-01-28"|838.11986940103|57.852|18593022|10.33|"Sub-Saharan Africa"|"Bamako"|"-7.50034"|"13.5667"|"Low income"|"IDA"
"Mali"|"ML"|"MLI"|2017|""|"2026-01-28"|924.057531692284|58.562|19813011|18.9|"Sub-Saharan Africa"|"Bamako"|"-7.50034"|"13.5667"|"Low income"|"IDA"
"Mali"|"ML"|"MLI"|2019|""|"2026-01-28"|971.949318638092|59.217|21068405|24.9603|"Sub-Saharan Africa"|"Bamako"|"-7.50034"|"13.5667"|"Low income"|"IDA"
"Malta"|"MT"|"MLT"|2015|""|"2026-01-28"|25529.6813337717|81.8975609756097|444220|75.96|"Middle East & North Africa"|"Valletta"|"14.5189"|"35.9042"|"High income"|"Not classified"
"Malta"|"MT"|"MLT"|2017|""|"2026-01-28"|30317.2443175543|82.3463414634146|467106|81.0119|"Middle East & North Africa"|"Valletta"|"14.5189"|"35.9042"|"High income"|"Not classified"
"Malta"|"MT"|"MLT"|2020|""|"2026-01-28"|31823.4363934505|82.0975609756098|515490|86.8588|"Middle East & North Africa"|"Valletta"|"14.5189"|"35.9042"|"High income"|"Not classified"
"Malta"|"MT"|"MLT"|2016|""|"2026-01-28"|26459.0770929988|82.4536585365854|454505|78.0751|"Middle East & North Africa"|"Valletta"|"14.5189"|"35.9042"|"High income"|"Not classified"
"Malta"|"MT"|"MLT"|2018|""|"2026-01-28"|33382.2677499267|82.2487804878049|483903|81.658|"Middle East & North Africa"|"Valletta"|"14.5189"|"35.9042"|"High income"|"Not classified"
"Malta"|"MT"|"MLT"|2019|""|"2026-01-28"|32421.9179752262|82.6585365853659|503912|85.7786|"Middle East & North Africa"|"Valletta"|"14.5189"|"35.9042"|"High income"|"Not classified"
"Marshall Islands"|"MH"|"MHL"|2018|""|"2026-01-28"|4858.12079054875|65.87|45285|43.8825|"East Asia & Pacific"|"Majuro"|"171.135"|"7.11046"|"Upper middle income"|"IDA"
"Marshall Islands"|"MH"|"MHL"|2020|""|"2026-01-28"|5661.96787336674|65.387|42706|56.4191|"East Asia & Pacific"|"Majuro"|"171.135"|"7.11046"|"Upper middle income"|"IDA"
"Marshall Islands"|"MH"|"MHL"|2016|""|"2026-01-28"|4229.80988911945|65.477|47709|29.7878|"East Asia & Pacific"|"Majuro"|"171.135"|"7.11046"|"Upper middle income"|"IDA"
"Marshall Islands"|"MH"|"MHL"|2017|""|"2026-01-28"|4592.83457628576|65.673|46529|38.7012|"East Asia & Pacific"|"Majuro"|"171.135"|"7.11046"|"Upper middle income"|"IDA"
"Marshall Islands"|"MH"|"MHL"|2019|""|"2026-01-28"|5292.33985502306|66.047|44007|49.7575|"East Asia & Pacific"|"Majuro"|"171.135"|"7.11046"|"Upper middle income"|"IDA"
"Marshall Islands"|"MH"|"MHL"|2015|""|"2026-01-28"|3764.34426229508|65.292|48800|19.2824|"East Asia & Pacific"|"Majuro"|"171.135"|"7.11046"|"Upper middle income"|"IDA"
"Mauritania"|"MR"|"MRT"|2015|""|"2026-01-28"|1554.94897871782|66.498|3965959|17.6|"Sub-Saharan Africa"|"Nouakchott"|"-15.9824"|"18.2367"|"Lower middle income"|"IDA"
"Mauritania"|"MR"|"MRT"|2020|""|"2026-01-28"|1795.76459566714|66.794|4600131|27.4262|"Sub-Saharan Africa"|"Nouakchott"|"-15.9824"|"18.2367"|"Lower middle income"|"IDA"
"Mauritania"|"MR"|"MRT"|2018|""|"2026-01-28"|1722.93528854073|67.419|4337685|22.967|"Sub-Saharan Africa"|"Nouakchott"|"-15.9824"|"18.2367"|"Lower middle income"|"IDA"
"Mauritania"|"MR"|"MRT"|2019|""|"2026-01-28"|1767.072710621|67.64|4467708|25.0978|"Sub-Saharan Africa"|"Nouakchott"|"-15.9824"|"18.2367"|"Lower middle income"|"IDA"
"Mauritania"|"MR"|"MRT"|2017|""|"2026-01-28"|1615.00401327323|67.088|4210600|21.0172|"Sub-Saharan Africa"|"Nouakchott"|"-15.9824"|"18.2367"|"Lower middle income"|"IDA"
"Mauritania"|"MR"|"MRT"|2016|""|"2026-01-28"|1565.76575722696|66.823|4086657|19.2328|"Sub-Saharan Africa"|"Nouakchott"|"-15.9824"|"18.2367"|"Lower middle income"|"IDA"
"Mauritius"|"MU"|"MUS"|2019|""|"2026-01-28"|11568.2533399824|74.2358536585366|1265985|61.73|"Sub-Saharan Africa"|"Port Louis"|"57.4977"|"-20.1605"|"Upper middle income"|"IBRD"
"Mauritius"|"MU"|"MUS"|2015|""|"2026-01-28"|9630.5437837507|74.3531707317073|1262879|50.1393|"Sub-Saharan Africa"|"Port Louis"|"57.4977"|"-20.1605"|"Upper middle income"|"IBRD"
"Mauritius"|"MU"|"MUS"|2018|""|"2026-01-28"|11818.7480619272|74.4163414634146|1265577|58.5962|"Sub-Saharan Africa"|"Port Louis"|"57.4977"|"-20.1605"|"Upper middle income"|"IBRD"
"Mauritius"|"MU"|"MUS"|2017|""|"2026-01-28"|10986.7034093005|74.5146341463415|1264887|55.4032|"Sub-Saharan Africa"|"Port Louis"|"57.4977"|"-20.1605"|"Upper middle income"|"IBRD"
"Mauritius"|"MU"|"MUS"|2020|""|"2026-01-28"|9135.84773751062|74.1770731707317|1266014|67.7329|"Sub-Saharan Africa"|"Port Louis"|"57.4977"|"-20.1605"|"Upper middle income"|"IBRD"
"Mauritius"|"MU"|"MUS"|2016|""|"2026-01-28"|10095.1225574156|74.3948780487805|1263747|52.1913|"Sub-Saharan Africa"|"Port Louis"|"57.4977"|"-20.1605"|"Upper middle income"|"IBRD"
"Mexico"|"MX"|"MEX"|2019|""|"2026-01-28"|10369.5553585271|74.53|125762982|69.6321|"Latin America & Caribbean"|"Mexico City"|"-99.1276"|"19.427"|"Upper middle income"|"IBRD"
"Mexico"|"MX"|"MEX"|2016|""|"2026-01-28"|9097.92397674769|74.376|122251351|59.5404|"Latin America & Caribbean"|"Mexico City"|"-99.1276"|"19.427"|"Upper middle income"|"IBRD"
"Mexico"|"MX"|"MEX"|2017|""|"2026-01-28"|9649.27816772402|74.261|123400057|53.0318|"Latin America & Caribbean"|"Mexico City"|"-99.1276"|"19.427"|"Upper middle income"|"IBRD"
"Mexico"|"MX"|"MEX"|2018|""|"2026-01-28"|10084.7937562021|74.301|124573711|56.6596|"Latin America & Caribbean"|"Mexico City"|"-99.1276"|"19.427"|"Upper middle income"|"IBRD"
"Mexico"|"MX"|"MEX"|2020|""|"2026-01-28"|8841.27075039868|70.449|126799054|71.4902|"Latin America & Caribbean"|"Mexico City"|"-99.1276"|"19.427"|"Upper middle income"|"IBRD"
"Mexico"|"MX"|"MEX"|2015|""|"2026-01-28"|10021.2386118827|74.431|121072306|57.431|"Latin America & Caribbean"|"Mexico City"|"-99.1276"|"19.427"|"Upper middle income"|"IBRD"
"Micronesia, Fed. Sts."|"FM"|"FSM"|2016|""|"2026-01-28"|2979.60119184048|65.576|109075|33.3522|"East Asia & Pacific"|"Palikir"|"158.185"|"6.91771"|"Lower middle income"|"IDA"
"Micronesia, Fed. Sts."|"FM"|"FSM"|2018|""|"2026-01-28"|3566.58690371125|65.943|109909|36.6|"East Asia & Pacific"|"Palikir"|"158.185"|"6.91771"|"Lower middle income"|"IDA"
"Micronesia, Fed. Sts."|"FM"|"FSM"|2019|""|"2026-01-28"|3572.65918282222|66.196|110282|38|"East Asia & Pacific"|"Palikir"|"158.185"|"6.91771"|"Lower middle income"|"IDA"
"Micronesia, Fed. Sts."|"FM"|"FSM"|2020|""|"2026-01-28"|3362.02802120524|65.878|110916|39.3833|"East Asia & Pacific"|"Palikir"|"158.185"|"6.91771"|"Lower middle income"|"IDA"
"Micronesia, Fed. Sts."|"FM"|"FSM"|2015|""|"2026-01-28"|2853.07643587028|65.306|108716|31.5011|"East Asia & Pacific"|"Palikir"|"158.185"|"6.91771"|"Lower middle income"|"IDA"
"Micronesia, Fed. Sts."|"FM"|"FSM"|2017|""|"2026-01-28"|3279.10779039285|65.761|109481|35.3041|"East Asia & Pacific"|"Palikir"|"158.185"|"6.91771"|"Lower middle income"|"IDA"
"Moldova"|"MD"|"MDA"|2016|""|"2026-01-28"|2847.08794770479|70.179|2803186|71|"Europe & Central Asia"|"Chisinau"|"28.8497"|"47.0167"|"Upper middle income"|"IBRD"
"Moldova"|"MD"|"MDA"|2017|""|"2026-01-28"|3453.26727720294|70.375|2755189|49.9|"Europe & Central Asia"|"Chisinau"|"28.8497"|"47.0167"|"Upper middle income"|"IBRD"
"Moldova"|"MD"|"MDA"|2019|""|"2026-01-28"|4405.33418162155|70.181|2664224|57.7605|"Europe & Central Asia"|"Chisinau"|"28.8497"|"47.0167"|"Upper middle income"|"IBRD"
"Moldova"|"MD"|"MDA"|2018|""|"2026-01-28"|4156.44981956646|70.236|2707203|50.3|"Europe & Central Asia"|"Chisinau"|"28.8497"|"47.0167"|"Upper middle income"|"IBRD"
